segment_id,text,segment_start_sec,segment_end_sec,segment_duration_sec,start_token_id,end_token_id,expected_token_count,actual_token_count,missing_token_count,first_token_start_sec,last_token_end_sec,token_coverage_duration_sec,coverage_ratio,max_internal_gap_sec,sum_internal_gaps_sec,internal_gap_count,repeat_count,orphan_token_count,speaker_count,speakers,near_30s_boundary,has_token_count_mismatch
wseg_005666,,,,,35817,35817,1,1,0,14334.7,14335.46,0.7599999999983993,,7.06000000000131,7.06000000000131,1,0,1,0,[],False,False
wseg_001739,,,,,11095,11096,2,2,0,4281.92,4282.56,0.6400000000003274,,7.019999999999527,7.019999999999527,1,0,2,0,[],False,False
wseg_002598,,,,,15921,15927,7,7,0,6060.1,6061.4,1.2999999999992724,,6.860000000000582,6.860000000000582,1,0,7,0,[],False,False
wseg_002599,,,,,15928,15928,1,1,0,6068.26,6068.8,0.5399999999999636,,6.220000000000255,6.220000000000255,1,0,1,0,[],False,False
wseg_001428,,,,,9238,9240,3,3,0,3639.02,3640.06,1.0399999999999636,,5.700000000000273,5.700000000000273,1,0,3,0,[],False,False
wseg_002920,,,,,17853,17856,4,4,0,6719.04,6720.12,1.0799999999999272,,5.460000000000036,5.460000000000036,1,0,4,0,[],False,False
wseg_004646,,,,,27979,27981,3,3,0,11580.8,11581.7,0.9000000000014552,,5.239999999999782,5.239999999999782,1,0,3,0,[],False,False
wseg_003775,,,,,22303,22305,3,3,0,8475.56,8476.04,0.48000000000138243,,4.8399999999983265,4.8399999999983265,1,0,3,0,[],False,False
wseg_003365,,,,,20177,20177,1,1,0,7636.799999999999,7637.36,0.5600000000004002,,4.819999999999709,4.819999999999709,1,0,1,0,[],False,False
wseg_003362,,,,,20163,20165,3,3,0,7616.56,7617.42,0.8599999999996726,,4.779999999999745,4.779999999999745,1,0,3,0,[],False,False
wseg_002596,,,,,15911,15913,3,3,0,6052.66,6053.44,0.7799999999997453,,4.5600000000004,4.5600000000004,1,0,3,0,[],False,False
wseg_005044,,,,,30401,30411,11,11,0,12388.98,12391.3,2.319999999999709,,4.559999999999491,4.559999999999491,1,0,11,0,[],False,False
wseg_004793,,,,,28984,28984,1,1,0,11886.02,11886.5,0.47999999999956344,,4.5,4.5,1,0,1,0,[],False,False
wseg_004166,,,,,25086,25093,8,8,0,10590.94,10593.2,2.2600000000002183,,4.299999999999272,4.359999999998763,2,0,8,0,[],False,False
wseg_003373,,,,,20210,20213,4,4,0,7653.04,7654.56,1.5200000000004366,,4.259999999999309,4.259999999999309,1,0,4,0,[],False,False
wseg_001089,,,,,7312,7316,5,5,0,2407.46,2409.32,1.8600000000001273,,4.239999999999782,4.239999999999782,1,0,5,0,[],False,False
wseg_003776,,,,,22306,22308,3,3,0,8480.88,8483.28,2.400000000001455,,4.1599999999980355,4.1599999999980355,1,0,3,0,[],False,False
wseg_004631,,,,,27880,27885,6,6,0,11550.82,11552.8,1.9799999999995634,,4.140000000001237,4.140000000001237,1,0,6,0,[],False,False
wseg_001128,,,,,7488,7488,1,1,0,2487.66,2488.22,0.5599999999999454,,4.140000000000327,4.140000000000327,1,0,1,0,[],False,False
wseg_004026,,,,,23647,23650,4,4,0,8997.28,8999.16,1.8799999999991996,,4.040000000000873,4.040000000000873,1,0,4,0,[],False,False
wseg_005139,,,,,30958,30963,6,6,0,12573.44,12575.72,2.279999999998836,,4.020000000000437,4.020000000000437,1,0,6,0,[],False,False
wseg_005526,,,,,34284,34284,1,1,0,13832.5,13832.76,0.2600000000002183,,3.899999999999636,3.899999999999636,1,0,1,0,[],False,False
wseg_003781,,,,,22329,22332,4,4,0,8495.02,8496.28,1.2600000000002183,,3.7599999999983993,3.7599999999983993,1,0,4,0,[],False,False
wseg_003758,,,,,22185,22193,9,9,0,8439.34,8441.12,1.7800000000006548,,3.6999999999989086,3.6999999999989086,1,0,9,0,[],False,False
wseg_001430,,,,,9244,9246,3,3,0,3646.28,3646.54,0.25999999999976353,,3.599999999999909,3.599999999999909,1,0,3,0,[],False,False
wseg_005124,,,,,30851,30859,9,9,0,12544.3,12546.2,1.9000000000014552,,3.539999999999054,3.539999999999054,1,0,9,0,[],False,False
wseg_003981,,,,,23398,23403,6,6,0,8908.02,8909.5,1.4799999999995634,,3.5200000000004366,3.5200000000004366,1,0,6,0,[],False,False
wseg_005408,,,,,32720,32722,3,3,0,13235.18,13254.5,19.31999999999971,,3.5200000000004366,3.5200000000004366,1,0,3,0,[],False,False
wseg_005066,,,,,30517,30519,3,3,0,12436.48,12437.88,1.3999999999996362,,3.500000000001819,3.500000000001819,1,0,3,0,[],False,False
wseg_003916,,,,,23043,23044,2,2,0,8774.22,8774.7,0.48000000000138243,,3.4799999999995634,3.4799999999995634,1,0,2,0,[],False,False
wseg_005014,,,,,30244,30246,3,3,0,12328.48,12329.62,1.140000000001237,,3.4400000000005093,3.4400000000005093,1,0,3,0,[],False,False
